ID_RBD,DV_RBD,DS_NOM_ESTABLE,DS_REGION_ESTABLE,DS_PROVINCIA_ESTABLE,DS_COMUNA_ESTABLE,DS_TIPO_DEPENDENCIA,DS_RURALIDAD, PRIMERA_PRIORIDAD , SEGUNDA_PRIORIDAD , TERCERA_PRIORIDAD ,NO_PRIORIZADO_EN_VULNERABILIDAD ,SIN_INFORMACION ,TOTAL_MATRICULA_BASICA_2021,IVE_SINAE_BASICA
2138,5,ESCUELA MUNICIPAL ALBERTO BLEST GANA,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Rancagua,Corporación Municipal,Rural,111,,1,5,2,119,94
2139,3,ESCUELA MUNICIPAL VIRGINIA BRAVO,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Rancagua,Corporación Municipal,Rural,142,11,9,20,1,183,89
2140,7,ESCUELA MUNICIPAL AUGUSTO D HALMAR,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Rancagua,Corporación Municipal,Rural,287,10,7,20,1,325,94
2143,1,ESCUELA MUNICIPAL HERMANOS CARRERA,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Rancagua,Corporación Municipal,Rural,214,5,3,8,6,236,94
2145,8,ESCUELA MUNICIPAL MARTA BRUNET,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Rancagua,Corporación Municipal,Rural,43,1,2,14,,60,77
2146,6,COLEGIO MANUEL ROJAS,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Rancagua,Corporación Municipal,Rural,70,7,2,8,,87,91
2147,4,ESCUELA MUNICIPAL J.M. BALMACEDA,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Rancagua,Corporación Municipal,Rural,116,7,7,25,4,159,82
2150,4,INSTITUTO SAGRADO CORAZON,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Rancagua,Particular Subvencionado,Urbano,125,3,28,168,,324,48
2151,2,COLEGIO PARTICULAR SANTA MARIA,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Rancagua,Particular Subvencionado,Urbano,283,10,72,178,2,545,67
2155,5,COLEGIO PARTICULAR WHIPPLE SCHOOL,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Rancagua,Particular Subvencionado,Urbano,297,22,25,43,1,388,89
2159,8,COLEGIO PARTICULAR INFANTES DE O´HIGGINS,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Rancagua,Particular Subvencionado,Urbano,479,14,109,131,,733,82
2160,1,ESCUELA PARTICULAR JULIO VALENZUELA,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Rancagua,Particular Subvencionado,Urbano,337,4,31,24,5,401,93
2162,8,COLEGIO PARTICULAR ADVENTISTA,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Rancagua,Particular Subvencionado,Urbano,197,11,18,69,6,301,75
2164,4,COLEGIO PARTICULAR GABRIELA MISTRAL,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Rancagua,Particular Subvencionado,Urbano,224,9,42,64,1,340,81
2165,2,COLEGIO NIÑO JESUS DE PRAGA,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Rancagua,Particular Subvencionado,Urbano,520,7,57,70,3,657,89
2166,0,INSTITUTO REGIONAL DE EDUCACION,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Rancagua,Particular Subvencionado,Urbano,253,14,59,158,1,485,67
2167,9,INSTITUTO SEWELL,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Rancagua,Particular Subvencionado,Urbano,92,9,9,19,5,134,82
2171,7,COLEGIO PARTICULAR ANDRES BELLO,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Rancagua,Particular Subvencionado,Urbano,122,2,25,121,7,277,54
2174,1,COLEGIO SANTO TOMAS,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Rancagua,Particular Subvencionado,Urbano,405,16,51,89,1,562,84
2178,4,ESCUELA PARTICULAR SAINT PAUL COLLEGE,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Rancagua,Particular Subvencionado,Urbano,361,11,55,93,1,521,82
2179,2,COLEGIO PARTICULAR LOS CONQUISTADORES,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Rancagua,Particular Subvencionado,Urbano,434,15,73,145,21,688,76
2182,2,COLEGIO PARTICULAR SUBVENCIONADO MANZANAL,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Rancagua,Particular Subvencionado,Urbano,180,2,33,66,4,285,75
2183,0,COLEGIO PARTICULAR INSTITUTO SAN ANDRES,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Rancagua,Particular Subvencionado,Urbano,170,9,37,100,2,318,68
2184,9,ESCUELA PARTICULAR BUEN PASTOR,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Rancagua,Particular Subvencionado,Rural,26,3,1,2,1,33,91
2206,3,ESCUELA SIXTO MENDEZ PARADA,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Graneros,Municipal DAEM,Urbano,185,6,12,12,,215,94
2207,1,ESCUELA HERNAN OLGUIN MAYBE,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Graneros,Municipal DAEM,Urbano,389,10,21,32,8,460,91
2209,8,COLEGIO ANTONIO TRDAN ARKO,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Graneros,Municipal DAEM,Urbano,226,6,8,9,11,260,92
2210,1,ESCUELA MUNICIPAL VILLA LA COMPANIA,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Graneros,Municipal DAEM,Rural,226,19,23,21,3,292,92
2212,8,ESCUELA MUNICIPAL DE TUNICHE,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Graneros,Municipal DAEM,Rural,107,5,3,9,4,128,90
2217,9,COLEGIO PARTICULAR NUESTRA SENORA,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Graneros,Particular Subvencionado,Urbano,240,8,35,77,,360,79
2218,7,COLEGIO PARTICULAR GRANEROS,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Graneros,Particular Subvencionado,Urbano,335,12,65,148,,560,74
2220,9,COLEGIO PARTICULAR SAN MARTIN,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Graneros,Particular Subvencionado,Urbano,143,6,7,12,1,169,92
2223,3,COLEGIO ANDRES BELLO,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Mostazal,Municipal DAEM,Urbano,355,12,13,25,4,409,93
2224,1,LICEO ELVIRA SANCHEZ DE GARCES,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Mostazal,Municipal DAEM,Urbano,175,4,13,7,4,203,95
2226,8,ESC. HIJOS DEL SOL,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Mostazal,Municipal DAEM,Rural,224,6,10,16,,256,94
2227,6,ESC. SAN FRANCISCO DE ASIS,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Mostazal,Municipal DAEM,Rural,142,2,9,16,2,171,89
2228,4,ESCUELA EL RINCON,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Mostazal,Municipal DAEM,Rural,197,10,24,26,1,258,90
2231,4,COLEGIO DEL CAMINO REAL MARIO MIRANDA PINTO,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Mostazal,Municipal DAEM,Rural,116,4,6,10,2,138,91
2233,0,COLEGIO TECNOLOGICO PULMAHUE,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Mostazal,Particular Subvencionado,Urbano,94,1,3,8,3,109,90
2234,9,COLEGIO JESUS ANDINO,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Codegua,Municipal DAEM,Urbano,519,4,37,36,4,600,93
2235,7,COLEGIO MARIANO LATORRE,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Codegua,Municipal DAEM,Rural,59,2,5,11,,77,86
2236,5,ESCUELA EUGENIO GARCIA FERNANDEZ,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Codegua,Municipal DAEM,Rural,47,4,3,8,1,63,86
2237,3,COLEGIO MUNICIPAL DE CALLEJONES,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Codegua,Municipal DAEM,Rural,53,,,1,,54,98
2238,1,COLEGIO SANTA TERESA DE TUNCA,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Codegua,Municipal DAEM,Rural,32,1,,3,,36,92
2240,3,COLEGIO MUNICIPAL CRISTO DEL PARQUE,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Codegua,Municipal DAEM,Rural,85,4,8,4,,101,96
2244,6,INSTITUTO LAUTARO DE CODEGUA,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Codegua,Particular Subvencionado,Urbano,71,2,3,11,,87,87
2247,0,COLEGIO GABRIELA MISTRAL,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Machalí,Municipal DAEM,Urbano,461,18,26,76,18,599,84
2249,7,COLEGIO LOS LLANOS,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Machalí,Municipal DAEM,Urbano,340,14,18,60,22,454,82
2250,0,COL. STA. TERESA DE LOS ANDES,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Machalí,Municipal DAEM,Urbano,185,5,11,62,4,267,75
2251,9,COLEGIO BELLAVISTA,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Machalí,Municipal DAEM,Urbano,91,3,17,7,,118,94
2255,1,ESC. SAN JUAQUIN DE LOS MAYOS,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Machalí,Municipal DAEM,Rural,35,1,7,5,,48,90
2257,8,ESCUELA CHACAYES,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Machalí,Municipal DAEM,Rural,25,,1,7,,33,79
2258,6,ESCUELA PARTICULAR SAN LORENZO,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Machalí,Particular Subvencionado,Urbano,68,2,15,49,1,135,63
2259,4,COLEGIO PARTICULAR ARTURO PRAT,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Machalí,Particular Subvencionado,Urbano,369,21,46,145,,581,75
2262,4,COL.MARIA VILLALOBOS ARTEAGA,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Olivar,Municipal DAEM,Urbano,457,14,47,63,,581,89
2263,2,ESCUELA MUNICIPAL DE GULTRO,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Olivar,Municipal DAEM,Rural,200,2,1,12,5,220,92
2264,0,ESCUELA NUESTRA SRA. DE LA MERCED,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Olivar,Municipal DAEM,Rural,144,9,8,23,1,185,87
2265,9,ESCUELA BERTA SAAVEDRA SEGURA,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Requínoa,Municipal DAEM,Urbano,248,12,29,30,2,321,90
2266,7,ESCUELA BASICA CAMPO LINDO,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Requínoa,Municipal DAEM,Rural,201,9,4,10,6,230,93
2267,5,ESC. REPUBLICA DE FRANCIA,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Requínoa,Municipal DAEM,Rural,145,12,7,18,3,185,89
2268,3,ESCUELA MUNICIPAL SANTA AMALIA,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Requínoa,Municipal DAEM,Rural,21,3,4,2,,30,93
2271,3,ESCUELA MUNICIPAL SUECIA,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Requínoa,Municipal DAEM,Rural,8,2,,,,10,100
2274,8,COLEGIO LA PIMPINELA,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Requínoa,Municipal DAEM,Rural,35,6,5,8,1,55,84
2275,6,ESCUELA DAVID DEL CURTO,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Requínoa,Municipal DAEM,Rural,189,12,11,32,,244,87
2278,0,LICEO SAN JOSE DE REQUINOA,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Requínoa,Particular Subvencionado,Urbano,573,32,110,244,,959,75
2279,9,ESCUELA CANADA,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Requínoa,Municipal DAEM,Rural,292,23,16,21,1,353,94
2282,9,COLEGIO MUNICIPAL LO DE LOBO,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Rengo,Municipal DAEM,Rural,116,6,5,15,,142,89
2284,5,ESCUELA LA PAZ,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Rengo,Municipal DAEM,Urbano,484,11,65,76,1,637,88
2285,3,COLEGIO MANUEL FRANCISCO CORREA,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Rengo,Municipal DAEM,Rural,140,4,12,14,7,177,88
2286,1,COLEGIO MUNICIPAL LUIS GALDAMES,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Rengo,Municipal DAEM,Urbano,712,21,41,62,17,853,91
2288,8,ESCUELA CARLOS CONDELL DE LA HAZA,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Rengo,Municipal DAEM,Urbano,103,2,6,4,2,117,95
2289,6,ESCUELA REPUBLICA DE ALEMANIA,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Rengo,Municipal DAEM,Urbano,306,5,14,18,14,357,91
2292,6,ESCUELA VICENTE HUIDOBRO,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Rengo,Municipal DAEM,Urbano,179,4,9,15,4,211,91
2293,4,COLEGIO MUNICIPAL LOS CHOAPINOS,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Rengo,Municipal DAEM,Rural,58,4,4,13,2,81,81
2294,2,COLEGIO MUNICIPAL LA ESMERALDA,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Rengo,Municipal DAEM,Rural,189,15,10,17,,231,93
2296,9,COLEGIO MUNICIPAL LO CARTAGENA,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Rengo,Municipal DAEM,Rural,96,3,4,19,2,124,83
2297,7,ESCUELA GUSTAVO BISQUERTT S.,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Rengo,Municipal DAEM,Rural,90,3,4,7,,104,93
2299,3,COLEGIO MUNICIPAL EL CERRILLO,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Rengo,Municipal DAEM,Rural,58,2,1,4,,65,94
2300,0,ESCUELA LA ISLA EMMA ESCOBAR DE LAGOS,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Rengo,Municipal DAEM,Urbano,168,2,3,7,9,189,92
2301,9,COLEGIO MUNICIPAL DE APALTA,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Rengo,Municipal DAEM,Rural,136,17,9,26,1,189,86
2302,7,ESCUELA BASICA VICTOR NICOLETTI TAMANINI,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Rengo,Municipal DAEM,Rural,121,7,5,11,2,146,91
2304,3,COLEGIO MUNICIPAL VILLA DEL COBIL,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Rengo,Municipal DAEM,Rural,38,5,3,10,,56,82
2307,8,ESCUELA MARTA AVARIA SALVATIERRA,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Rengo,Municipal DAEM,Rural,47,,2,4,,53,92
2308,6,COLEGIO SAN ANTONIO DEL BALUARTE,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Rengo,Particular Subvencionado,Urbano,242,13,69,311,3,638,51
2309,4,CENTRO EDUCACIONAL ASUNCION,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Rengo,Particular Subvencionado,Urbano,350,4,74,86,,514,83
2310,8,ESC.ALCIDES REYES FRIAS,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Malloa,Municipal DAEM,Urbano,290,5,17,20,,332,94
2311,6,ESCUELA PELEQUEN,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Malloa,Municipal DAEM,Urbano,198,7,8,6,8,227,94
2312,4,ESCUELA MUNICIPAL DE PANQUEHUE,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Malloa,Municipal DAEM,Rural,155,7,11,18,,191,91
2313,2,ESCUELA MUNICIPAL DE LIMAHUE,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Malloa,Municipal DAEM,Rural,175,6,10,11,,202,95
2314,0,ESCUELA MUNICIPAL DE CORCOLEN,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Malloa,Municipal DAEM,Rural,63,4,8,11,,86,87
2319,1,LICEO REPUBLICA DE ITALIA,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Quinta de Tilcoco,Municipal DAEM,Urbano,247,4,8,19,5,283,92
2320,5,VIOLETA FUENTES CARVAJAL,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Quinta de Tilcoco,Municipal DAEM,Rural,126,11,5,11,13,166,86
2321,3,ESCUELA AMPARO RAYO HORTA,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Quinta de Tilcoco,Municipal DAEM,Rural,108,2,1,7,2,120,93
2322,1,ESCUELA RURAL LA VINILLA,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,San Vicente,Corporación Municipal,Rural,21,,,,,21,100
2324,8,ESCUELA JAIME FELDMAN MILLER,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Quinta de Tilcoco,Municipal DAEM,Rural,163,7,10,10,,190,95
2325,6,COLEGIO RAÚL RAMÍREZ MAYOL,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Quinta de Tilcoco,Municipal DAEM,Rural,105,3,3,13,2,126,88
2326,4,COLEGIO SAGRADO CORAZON DE JESUS,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Quinta de Tilcoco,Particular Subvencionado,Urbano,266,11,49,73,,399,82
2329,9,LICEO IGNACIO CARRERA PINTO,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,San Vicente,Corporación Municipal,Urbano,135,2,12,15,1,165,90
2330,2,ESC.CARMEN GALLEGOS DE ROBLE,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,San Vicente,Corporación Municipal,Urbano,647,12,70,67,8,804,91
2331,0,CENTRO EDUC. REQUEGUA,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,San Vicente,Corporación Municipal,Rural,37,,1,1,,39,97
2333,7,ESC.GUIDO ASSIS GONZALEZ,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,San Vicente,Corporación Municipal,Rural,104,10,3,5,,122,96
2334,5,ESCUELA MUNICIPAL RASTROJOS,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,San Vicente,Corporación Municipal,Rural,156,7,16,8,,187,96
2335,3,ESC. ENRIQUE YANEZ GONZALEZ,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,San Vicente,Corporación Municipal,Rural,48,3,1,2,,54,96
2336,1,ESCUELA EL LIBERTADOR,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,San Vicente,Corporación Municipal,Rural,115,2,2,8,1,128,93
2338,8,ESC.JUAN BARROS ROLDAN,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,San Vicente,Corporación Municipal,Rural,95,4,2,3,,104,97
2339,6,ESCUELA MUNICIPAL ZUNIGA,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,San Vicente,Corporación Municipal,Rural,259,13,12,21,3,308,92
2343,4,ESCUELA MUNICIPAL TOQUIHUA,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,San Vicente,Corporación Municipal,Rural,38,,3,1,,42,98
2347,7,ESC.PARROCO M.BUSTAMANTE,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,San Vicente,Corporación Municipal,Rural,114,3,1,2,4,124,95
2348,5,ESCUELA MUNICIPAL VINA TAGUA TAGUA,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,San Vicente,Corporación Municipal,Rural,113,10,7,14,,144,90
2350,7,ESCUELA SAN ALBERTO DE IDAHUE,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,San Vicente,Corporación Municipal,Rural,11,1,1,3,1,17,76
2355,8,COLEGIO EL SALVADOR,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,San Vicente,Particular Subvencionado,Urbano,339,8,96,230,1,674,66
2356,6,COLEGIO SANTA INES,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,San Vicente,Particular Subvencionado,Urbano,266,12,68,166,2,514,67
2359,0,ESCUELA LARMAHUE,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Pichidegua,Municipal DAEM,Rural,158,5,6,9,,178,95
2360,4,CENTRO EDUCATIVO SIGLO XXI,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Pichidegua,Municipal DAEM,Rural,139,5,2,4,,150,97
2361,2,ESCUELA ENRIQUE SERRANO DE VIALE RIGO,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Pichidegua,Municipal DAEM,Urbano,250,8,17,19,1,295,93
2362,0,ESCUELA AMELIA LYNCH DE LYON,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Pichidegua,Municipal DAEM,Rural,141,15,14,23,,193,88
2363,9,ESCUELA MUNICIPAL DE SAN ROBERTO,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Pichidegua,Municipal DAEM,Rural,127,11,13,17,,168,90
2364,7,ESCUELA REINO DE DINAMARCA,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Pichidegua,Municipal DAEM,Rural,124,13,7,8,,152,95
2365,5,ESCUELA BASICA PATAGUAS CERRO,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Pichidegua,Municipal DAEM,Rural,169,20,10,7,8,214,93
2366,3,ESCUELA FERNANDO HUERTA PENA,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Pichidegua,Municipal DAEM,Rural,24,1,1,4,1,31,84
2367,1,ESCUELA BASICA JOSE BERNALES CASTILLO,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Pichidegua,Municipal DAEM,Rural,63,10,3,14,,90,84
2372,8,ESCUELA MUNICIPAL EL SALTO,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Pichidegua,Municipal DAEM,Rural,21,1,,3,,25,88
2373,6,ESCUELA BASICA SAN JOSE,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Pichidegua,Municipal DAEM,Rural,39,1,1,7,,48,85
2374,4,ESCUELA MUNICIPAL DE CALEUCHE,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Pichidegua,Municipal DAEM,Rural,39,7,,4,,50,92
2379,5,ESCUELA BASICA ANTONIO DE ZUNIGA,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Peumo,Municipal DAEM,Urbano,260,9,9,9,1,288,97
2380,9,ESCUELA MUNICIPAL ALCALDE G. BURMESTER,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Peumo,Municipal DAEM,Rural,145,5,5,8,,163,95
2381,7,ESCUELA JUAN VALDES ORTUZAR,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Peumo,Municipal DAEM,Rural,111,7,3,5,1,127,95
2384,1,ESCUELA BASICA ROSARIO DE CODAO,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Peumo,Municipal DAEM,Rural,90,3,3,2,1,99,97
2386,8,ESCUELA PART. LUIS GARCIA DE LA HUERTA,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Peumo,Particular Subvencionado,Rural,268,19,30,36,1,354,90
2387,6,ESCUELA MUNICIPAL OSVALDO RUIZ GARCIA,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Coltauco,Municipal DAEM,Urbano,196,11,5,11,1,224,95
2388,4,ESCUELA MUNIC.SBTE LUIS CRUZ MARTINEZ,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Coltauco,Municipal DAEM,Rural,168,5,13,16,,202,92
2389,2,COLEGIO NUESTRA SEÑORA DE LORETO,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Coltauco,Municipal DAEM,Rural,209,18,13,27,5,272,88
2390,6,COLEGIO QUILLAYQUEN RINCONADA DE PARRAL,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Coltauco,Municipal DAEM,Rural,101,8,1,8,1,119,92
2391,4,ESC. SUBTENIENTE JULIO MONTT SALAMANCA,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Coltauco,Municipal DAEM,Rural,39,4,4,9,,56,84
2392,2,ESC. LUCILA GODOY ALCAYAGA,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Coltauco,Municipal DAEM,Rural,54,,2,3,3,62,90
2393,0,ESCUELA MUNICIPAL DE LO DE CUEVAS,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Coltauco,Municipal DAEM,Rural,42,2,3,3,,50,94
2394,9,ESCUELA MUNICIPAL JOSEFINA VIAL DE VIAL,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Coltauco,Municipal DAEM,Rural,29,1,1,,,31,100
2395,7,ESCUELA MUNICIPAL DE VINA LA CRUZ,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Coltauco,Municipal DAEM,Rural,123,3,7,8,,141,94
2396,5,ESCUELA MUNICIPAL DE RINCONADA DE IDAHUE,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Coltauco,Municipal DAEM,Rural,14,,1,1,,16,94
2397,3,ESCUELA CAPITAN IGNACIO CARRERA PINTO,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Coltauco,Municipal DAEM,Rural,163,18,16,14,,211,93
2398,1,ESCUELA SUBTTE. ARTURO PEREZ CANTO,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Coltauco,Municipal DAEM,Rural,111,3,3,6,,123,95
2400,7,COLEGIO AMADA SOFIA GARCIA,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Coltauco,Particular Subvencionado,Urbano,184,4,36,68,,292,77
2401,5,ESCUELA AGRICOLA SAN VICENTE DE PAUL,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Coltauco,Particular Subvencionado,Rural,44,,6,6,,56,89
2407,4,ESCUELA MUNICIPAL CHILLEHUE,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Coinco,Municipal DAEM,Rural,95,5,5,7,,112,94
2409,0,ESCUELA MUNICIPAL COPEQUEN,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Coinco,Municipal DAEM,Rural,141,6,13,24,,184,87
2410,4,ESCUELA MUNICIPAL EL RULO,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Coinco,Municipal DAEM,Rural,29,3,5,4,,41,90
2412,0,ESCUELA LAURA MATUS MELENDEZ,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Doñihue,Municipal DAEM,Urbano,390,26,41,41,6,504,91
